Attribute count,Base,Head,Face,Mouth,Eyes,Accessory,Clothing,Background,Signature,Legend,mint,rank
8,Standard,No Trait,Haka,No Trait,Eye Injury,Nz Ball,Nz Jersey,Blue,Dosbrak,Jonah Lomu,68ksv22bPM82MdW1SCAfq8UdzRoqR72JkdxekgAGtLZw,1489
7,Old,Hat,Haka,No Trait,No Trait,No Trait,Nz Jersey,Orange,Dosbrak,Jonah Lomu,8mhXBDh5zRGTM62guCqy14BaisZLJ1huaxtST1AFHq16,1490
6,Standard,Ba Snapback,No Trait,No Trait,No Trait,No Trait,Blue Suit,Blue,Dosbrak,Jonah Lomu,Dp8sGRJaRY8NhmjKBzNX539YYWVNaYxDu4sdoXuDDWpd,1491
7,Standard,Headband,No Trait,No Trait,No Trait,Ball,Shirt,Black,Dosbrak,Jonah Lomu,FcArWGxyUw6auczQQqUyD2ScN95LakZP9CCjZ3FBTX3t,1492
8,Old,No Trait,Haka,No Trait,Eye Injury,Old Ball,Nz Jersey,Black,Dosbrak,Jonah Lomu,HYmKFguArdzFGL2Qe9YkQ4bELvzZwxBGjiNiPLYTan2X,1493
6,Young,Ba Snapback,No Trait,No Trait,No Trait,No Trait,Nz Jersey,Black,Dosbrak,Jonah Lomu,2JqchE4KEuuehmpgmTu1zYTjZZkbGVK1Gam2ymn6EUSJ,1494
7,Standard,No Trait,No Trait,No Trait,Eye Injury,Old Ball,Cm Jersey,Blue,Dosbrak,Jonah Lomu,78EtB2ziVhFggocEemCjRowp3C4ELDFKrmPFjuKDFL4t,1495
7,Standard,No Trait,Sweat,No Trait,No Trait,Crown Ball,Nz Jersey,Black,Dosbrak,Jonah Lomu,Cup6sTf8fy7LfJ7t5AByvaG9Jd56j1BCh1ZGcsDxm7Pn,1496
6,Young,No Trait,No Trait,No Trait,No Trait,Boots,Solana Jersey,Blue,Dosbrak,Jonah Lomu,ENHdrp3woURwn21MJMTFP77MKcYnrZ1AQrSf3S969rzX,1497
8,Old,No Trait,Haka,No Trait,Wayfarers,Old Ball,Nz Away Jersey,Orange,Dosbrak,Jonah Lomu,Fwbo5xjtZgPmh4rCa1TPMSNHHWUCaLGJnJryAEBGwN8R,1498
7,Young,No Trait,No Trait,No Trait,Wayfarers,Old Ball,Nz Jersey,Blue,Dosbrak,Jonah Lomu,qYetQEBgSyfQZjzMxCYGWHEFQLUASbFrbp6fyfpqpf9,1499
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Gold Chain,Nz Jersey,Black,Dosbrak,Jonah Lomu,4GYZRHhGuYw3qkMQvWRpHLfbHfsZETKrQG7vBczbw6rZ,1500
7,Standard,Hat,No Trait,No Trait,No Trait,Ball,Shirt,Orange,Dosbrak,Jonah Lomu,Ht3Dr5Azq1bd1mXYuVvuhMAZanjEtahLw3wJiw55FcVE,1501
8,Standard,No Trait,Haka,No Trait,Wayfarers,Crown Ball,Nz Away Jersey,Red,Dosbrak,Jonah Lomu,4SWLLVwEdsr5Mtji87nxwDRmhR7ZEKjw8cXRbRAjbWJ7,1502
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Crown Ball,Blue Suit,Purple,Dosbrak,Jonah Lomu,6ekJYXh8qkDvEK96K7L8F9E8p5DuXTN1zMTyp1sg7NFU,1503
7,Old,No Trait,No Trait,No Trait,Wayfarers,Nz Ball,Blue Suit,Black,Dosbrak,Jonah Lomu,72tVCFJj5dQinuPjA4cDrGiEkGCmE6eeWf8WrTjuaiGi,1504
7,Standard,Hat,Haka,No Trait,No Trait,No Trait,Solana Jersey,Purple,Dosbrak,Jonah Lomu,85yLvEFevSaAyXDRT7zDRK7EcCmF2gCBCpaKZPNS8msP,1505
8,Standard,No Trait,Haka,No Trait,Eye Injury,Ball,Nz Away Jersey,Black,Dosbrak,Jonah Lomu,9UwxTFC6oUZt3SBLRzug8T1ZVFGZzQjwcLD5XiunHSjA,1506
8,Standard,No Trait,Haka,No Trait,Wayfarers,Old Ball,Blue Suit,Black,Dosbrak,Jonah Lomu,B3cNgT5UnR7Aie6TjpPeCzgDDqYw6wnEWqYbQf1kcskh,1507
6,Old,Ba Snapback,No Trait,No Trait,No Trait,No Trait,Cm Jersey,Orange,Dosbrak,Jonah Lomu,C8QKzQBTJzdHfBgsGrA2AtCyW4tGtpSQsCPowsPshbyr,1508
7,Standard,No Trait,No Trait,Solana Mouthguard,No Trait,Boots,Nz Jersey,Orange,Dosbrak,Jonah Lomu,4cgLCxYNnsASxMARnLBRMoGDyb8mcBN4ssCN5yF5sXvu,1509
7,Old,No Trait,Haka,No Trait,No Trait,Old Ball,Cm Jersey,Blue,Dosbrak,Jonah Lomu,9yBUj6ZV2wvfgJkqydUoNY73JbXbth3GV42raZTRyUGe,1510
8,Standard,Ba Snapback,No Trait,No Trait,Wayfarers,Nz Ball,Solana Jersey,Orange,Dosbrak,Jonah Lomu,AAC892KymX6NZBNRitHJa23ZAxMWiXHdXLnCpTuzqpo3,1511
6,Standard,No Trait,No Trait,No Trait,Eye Injury,No Trait,Blue Suit,Blue,Dosbrak,Jonah Lomu,Hd2Q2ZhK5PJhtbqfSM5K4Zc1NXNz4nCoULtgc5W3kpE9,1512
8,Standard,Hat,Haka,No Trait,No Trait,Nz Ball,Nz Jersey,Orange,Dosbrak,Jonah Lomu,5q8PyVPiEre1Kujj131n8JHtgs7wGVvZhEh2ADSdvNGo,1513
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Crown Ball,Shirt,Purple,Dosbrak,Jonah Lomu,7ve52X6JVzFygNDTuLocRbQHasxhy3bvaB53afLWhbuJ,1514
6,Standard,No Trait,No Trait,No Trait,No Trait,Old Ball,Yellow Jersey,Purple,Dosbrak,Jonah Lomu,CduKfuynfEpDdGytRVdUv5o6GwMsdf8gmb6xQF2LtiMn,1515
7,Old,No Trait,No Trait,No Trait,Eye Injury,Old Ball,Solana Jersey,Blue,Dosbrak,Jonah Lomu,DTeCsnSDpu7rPKBbyxZFsU7Yo1EwMjTVq2X8rAxp5JTa,1516
6,Standard,Hat,No Trait,No Trait,No Trait,No Trait,Blue Suit,Red,Dosbrak,Jonah Lomu,Fv2A9WJ2gsahyeuM3SXF8iShi4ic7pdDxtPBFx3tDxcj,1517
6,Young,No Trait,No Trait,No Trait,Eye Injury,No Trait,Nz Jersey,Orange,Dosbrak,Jonah Lomu,HcXQNMJETvqvYugSepPdQ7VYV72iaVoYv4uDYiu5uCgf,1518
7,Old,Ba Snapback,No Trait,No Trait,No Trait,Ball,Nz Away Jersey,Orange,Dosbrak,Jonah Lomu,65EWM6zXKsnKfqv7aLjHYd1ZTw7a9qf8MuqchQDUHtdA,1519
8,Standard,Hat,No Trait,No Trait,Wayfarers,Ball,Solana Jersey,Orange,Dosbrak,Jonah Lomu,6LakGupwDN9FimJsxvo5agHBaWbNkSoUgTM3vfszHME6,1520
6,Young,No Trait,Haka,No Trait,No Trait,No Trait,Solana Jersey,Blue,Dosbrak,Jonah Lomu,7aKS7rvDctgRpXsVPAPmTNzt658ehEbWc6Y7ArrWUeqS,1521
7,Standard,Headband,No Trait,No Trait,No Trait,Boots,Solana Jersey,Red,Dosbrak,Jonah Lomu,8sdFj1MNeJwSWG3YRSSDeuiqb3gGhpr4fLiwjcUN2vKa,1522
6,Standard,No Trait,No Trait,No Trait,No Trait,Gold Chain,Nz Away Jersey,Red,Dosbrak,Jonah Lomu,ASCyLT3vaBR7vw6D2EN9s6p6yYQZ5pxedvVJbnVcK2cU,1523
8,Standard,No Trait,Haka,No Trait,Wayfarers,Nz Ball,Nz Away Jersey,Purple,Dosbrak,Jonah Lomu,DYxrfRxfZ7cnGZxPGa2tUtv85DD3F7mQQvcDoQ5Mwfeo,1524
7,Standard,No Trait,No Trait,Solana Mouthguard,No Trait,Ball,Nz Away Jersey,Orange,Dosbrak,Jonah Lomu,GEaXX5SEPTdCqeHnTZ3wYPw2kkyAmufXzpqhyyVeY1HG,1525
7,Standard,No Trait,No Trait,Solana Mouthguard,No Trait,Ball,Nz Away Jersey,Black,Dosbrak,Jonah Lomu,HbjMS67wBLCRwUhLS8SWu8fwfWcqRiUEre81iB2V3pHo,1526
6,Old,No Trait,Haka,No Trait,No Trait,No Trait,Blue Suit,Blue,Dosbrak,Jonah Lomu,3FhpTVTayBdwKTLSZjMVGvXdimLfrmnQX1v63PEBiwng,1527
7,Standard,Hat,No Trait,No Trait,No Trait,Boots,Nz Jersey,Purple,Dosbrak,Jonah Lomu,5i64NmJkL2qcVCeYrAmozHeJ2RL8JWiKmYCAfwGYLLr1,1528
7,Standard,No Trait,Sweat,No Trait,No Trait,Old Ball,Nz Jersey,Purple,Dosbrak,Jonah Lomu,8KKe7eXepsi2cG3xQPXK52A3aozrC35urxxgmFozMW8i,1529
6,Old,No Trait,No Trait,No Trait,Eye Injury,No Trait,Cm Jersey,Orange,Dosbrak,Jonah Lomu,8kRAYfoVsvZXBRrGb9JnK8vLvGvDM18T58h4M4x5w6zZ,1530
7,Standard,No Trait,Sweat,No Trait,No Trait,Old Ball,Solana Jersey,Red,Dosbrak,Jonah Lomu,92MGUHWvYNtJWnMBdnfM5SuPKy3RkZXVAXEVZPoBdsmG,1531
8,Standard,Hat,Haka,No Trait,No Trait,Ball,Solana Jersey,Black,Dosbrak,Jonah Lomu,9H6nDiZketFnYBTe2ePtVWPAS2eqqMbLXNHVbfGoFQsf,1532
8,Standard,Ba Snapback,Haka,No Trait,No Trait,Ball,Nz Jersey,Blue,Dosbrak,Jonah Lomu,BxPEFtpM3cFjGqd18vpQBfzARxnCVFtzYW4ZsVnY7XXt,1533
8,Standard,Headband,Haka,No Trait,No Trait,Old Ball,Nz Jersey,Red,Dosbrak,Jonah Lomu,FYwrzBThrzPSPukHTaFN5PdCxTcAwdGTaFHrY1jCQKzu,1534
7,Standard,Headband,No Trait,No Trait,No Trait,Ball,Nz Away Jersey,Purple,Dosbrak,Jonah Lomu,4YuxBbFEGrWF3B3giy1JV28HWMtgdwQm3j8MwMWRrWhA,1535
6,Old,No Trait,No Trait,No Trait,No Trait,Boots,Shirt,Purple,Dosbrak,Jonah Lomu,5CDFMmXCGeqgHhaNCLWEMKkmR8MPyEFXV3H66BauFJnn,1536
6,Standard,Headband,No Trait,No Trait,No Trait,No Trait,Blue Suit,Black,Dosbrak,Jonah Lomu,6P76QhqroozdK2MctYFbSiCfjfeYp1AeUpJNpxRxcvAZ,1537
7,Standard,No Trait,No Trait,No Trait,Eye Injury,Boots,Nz Away Jersey,Orange,Dosbrak,Jonah Lomu,8VBEkFNB5nsuC8jzfGdR9mBxeYzN735iRSTU8UppkgiE,1538
8,Standard,Hat,Haka,No Trait,No Trait,Old Ball,Nz Jersey,Red,Dosbrak,Jonah Lomu,9EeMXwYS3VMxQs2YB59DZN545fpRoYn76Y4TcWgezZBj,1539
7,Standard,No Trait,No Trait,No Trait,Eye Injury,Nz Ball,Cm Jersey,Red,Dosbrak,Jonah Lomu,BuKRqukr4mFd2tsj1xtg2eGhZUvzfomrxmqf3KpQhJcB,1540
7,Old,Ba Snapback,No Trait,No Trait,No Trait,Nz Ball,Solana Jersey,Red,Dosbrak,Jonah Lomu,J6g6zG45bk3yc4BY6noJSi1mofuzwRksxEYwY3jmsd5w,1541
7,Standard,No Trait,No Trait,Solana Mouthguard,No Trait,Crown Ball,Nz Jersey,Orange,Dosbrak,Jonah Lomu,6mwDjWj35dvkjfsYgoa4qoLPQEYk6e4Pas7ZoVYwJkLY,1542
6,Standard,Headband,No Trait,No Trait,No Trait,No Trait,Shirt,Black,Dosbrak,Jonah Lomu,7Jugzs2XTH7QVRShDSvvDYFoyMU85RswwShXaYDN3qeD,1543
6,Standard,No Trait,No Trait,No Trait,No Trait,Gold Chain,Solana Jersey,Blue,Dosbrak,Jonah Lomu,8s5ysv5KDJyC5Ppg3uYRkF2zVgtqXovyhqSF4Z3WVHk8,1544
6,Old,No Trait,No Trait,No Trait,No Trait,Crown Ball,Shirt,Blue,Dosbrak,Jonah Lomu,8vgbfANKWxk1o13Uz616y5rZoCsHL3Pmz2Ys4X5dRz5r,1545
7,Standard,No Trait,No Trait,No Trait,Eye Injury,Crown Ball,Nz Away Jersey,Red,Dosbrak,Jonah Lomu,9x1Ek6ttZjUMTPZrk7rKRfj7Ue77b3Stezn1Tt6XUtEF,1546
6,Standard,Hat,No Trait,No Trait,No Trait,No Trait,Blue Suit,Black,Dosbrak,Jonah Lomu,BBVLfFdeBscbPTbV1y6osLRxE1Dri4AwMp5F5Y8eXvVx,1547
8,Standard,No Trait,Haka,No Trait,Eye Injury,Nz Ball,Solana Jersey,Black,Dosbrak,Jonah Lomu,C2o5hzfiL3tJBpMYxwu9rCvoZSwFGhET9wVEeXZMDHG2,1548
7,Standard,Headband,No Trait,No Trait,Wayfarers,No Trait,Nz Jersey,Purple,Dosbrak,Jonah Lomu,EPNu6HantSSwNec1PaU8JvGavBVsec1JpCg13FmKrDwM,1549
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Boots,Shirt,Red,Dosbrak,Jonah Lomu,FC8LULdwD2ihUBQBuzPggvvtgzLx48Nt7fnEaRT8fDvx,1550
7,Standard,Ba Snapback,No Trait,No Trait,No Trait,Crown Ball,Nz Away Jersey,Black,Dosbrak,Jonah Lomu,HR2SzWCViFipE9sQEk7LPALYysgeZAi3aw3iEj7jMVi2,1551
7,Standard,Ba Snapback,No Trait,No Trait,No Trait,Ball,Blue Suit,Black,Dosbrak,Jonah Lomu,J3TPi6wdyMWKpChBvYya8Lf3qx6rTygwUUancu3r4t2W,1552
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Crown Ball,Cm Jersey,Blue,Dosbrak,Jonah Lomu,J9nojV8W8NjWms8L9AgBgjx73NemrFhMrTEknf1gWFWg,1553
6,Standard,Ba Snapback,No Trait,No Trait,No Trait,No Trait,Cm Jersey,Blue,Dosbrak,Jonah Lomu,6hQPrPE59W5F19tNFE8LBM2gigegGhNBsNAwhFrMYS1D,1554
8,Standard,Ba Snapback,Haka,No Trait,No Trait,Nz Ball,Nz Jersey,Red,Dosbrak,Jonah Lomu,9XXpKMwxY6DgU5MbfDY584PDrZPFYcZqffMmHVeDReZ5,1555
7,Standard,No Trait,No Trait,Solana Mouthguard,No Trait,Ball,Solana Jersey,Purple,Dosbrak,Jonah Lomu,9jRcXnXdbg49WXhzC3kzE2VFKEmiQsaBbPk2aJGHmAcQ,1556
7,Standard,Hat,No Trait,No Trait,No Trait,Ball,Cm Jersey,Black,Dosbrak,Jonah Lomu,D9YyQ6zfQ4gvNZYBBLbd67f19sWLQNHzDJU98wRJ8pAw,1557
6,Young,No Trait,No Trait,No Trait,No Trait,Boots,Nz Jersey,Blue,Dosbrak,Jonah Lomu,F33mNfh6Uu9U5L7ag1Vy6P81SQMckjhUm6U7KgzTkbBJ,1558
7,Standard,No Trait,Sweat,No Trait,No Trait,Old Ball,Solana Jersey,Black,Dosbrak,Jonah Lomu,39pN3J8423fqBu1HTNKLKfS7wkf8bZuTUpAMn8aBvAQf,1559
6,Young,No Trait,No Trait,No Trait,No Trait,Crown Ball,Solana Jersey,Purple,Dosbrak,Jonah Lomu,5hX3CKc4XWda6usDon81PuEbNZ6bLJLJc3dxovfpSyLm,1560
8,Standard,Headband,Haka,No Trait,No Trait,Ball,Nz Jersey,Red,Dosbrak,Jonah Lomu,7LHtoMQsVN6tgiF9xuShV9YkjnE6m58iiM3XWWgAenXL,1561
7,Standard,No Trait,No Trait,Nz Mouth Guard,No Trait,Crown Ball,Nz Jersey,Orange,Dosbrak,Jonah Lomu,A9y4qVepVcdduj55PSXdq42gkRS3ouwvUczAFbaZFjRp,1562
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Nz Ball,Blue Suit,Blue,Dosbrak,Jonah Lomu,DDJcdaMfRoaNXTfcdvMQYjqMPm4vj7BVeSS1JezhRnNs,1563
6,Old,No Trait,No Trait,No Trait,No Trait,Gold Chain,Nz Jersey,Orange,Dosbrak,Jonah Lomu,F5sfHD7JhNLyT6uXxbu5UM8F5SkFyJ5fUDQsHHcjsw6b,1564
8,Standard,Ba Snapback,No Trait,No Trait,Wayfarers,Old Ball,Solana Jersey,Black,Dosbrak,Jonah Lomu,G3WwL9UTYYDT6fk7tgMuH4E6iEMVARG1NiADTf6GPC7M,1565
6,Standard,Hat,No Trait,No Trait,No Trait,No Trait,Shirt,Black,Dosbrak,Jonah Lomu,G7YQjaxvk1NAizYaQzrzqhKMex8YogkioGcrzewpcuSs,1566
6,Standard,No Trait,No Trait,No Trait,No Trait,Nz Ball,Yellow Jersey,Black,Dosbrak,Jonah Lomu,GCJEY4vuGDRN7ds6qqhX1dxvdXdiPCM8ho7y3CevsLE2,1567
7,Standard,Hat,No Trait,No Trait,No Trait,Boots,Solana Jersey,Orange,Dosbrak,Jonah Lomu,H3viwSa5GPC2NXUG9w8cjfTiXhMMaBQ4ZBaNhtQMSRkg,1568
6,Standard,No Trait,No Trait,No Trait,No Trait,Gold Chain,Nz Away Jersey,Orange,Dosbrak,Jonah Lomu,J8XAtVFBBGcaeLAQmqpFJu9THTDt99Kc9vpxVbctZwYE,1569
7,Old,Hat,No Trait,No Trait,No Trait,Nz Ball,Nz Jersey,Black,Dosbrak,Jonah Lomu,2tWsGvqWt7LQC8eKBFpxyTgvpAAxHUXb1k88ru6zSVCK,1570
7,Old,No Trait,No Trait,No Trait,Wayfarers,Boots,Solana Jersey,Purple,Dosbrak,Jonah Lomu,3bEPodDvdUZPXwHDrpU16z4uSuLKwvEy2jXNZgMBepdL,1571
7,Old,Ba Snapback,No Trait,No Trait,No Trait,Nz Ball,Solana Jersey,Orange,Dosbrak,Jonah Lomu,3nnFLSHwWj4BJVHCEgdaf3niQSYfTeE46nfTutx63xNn,1572
7,Standard,No Trait,Haka,No Trait,Eye Injury,No Trait,Nz Away Jersey,Black,Dosbrak,Jonah Lomu,4bQfsWdkzKJz94LdRBeVssuA6cX9JQ52pQ3acgiicRwT,1573
7,Standard,Hat,No Trait,No Trait,No Trait,Nz Ball,Nz Away Jersey,Black,Dosbrak,Jonah Lomu,56S4MASN9LgmRLSjkT9ybUWUG9312VRat82rkZ5gmLk8,1574
7,Old,No Trait,No Trait,No Trait,Wayfarers,Ball,Shirt,Red,Dosbrak,Jonah Lomu,5n6peov1RUjeyENxunkQTnwAyaEmwDjV4ttWbGghFBrV,1575
7,Standard,Hat,Haka,No Trait,No Trait,No Trait,Nz Jersey,Purple,Dosbrak,Jonah Lomu,Hf6J8sfwf2MCEKXiWMpQUNfFm1NUCtiLJNkrgdBuFXYW,1576
6,Standard,No Trait,No Trait,Nz Mouth Guard,No Trait,No Trait,Nz Away Jersey,Red,Dosbrak,Jonah Lomu,2TCwk34LdTRQucziVKo5T76wVnVmrh2GgXKKGd5pjxom,1577
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Nz Ball,Shirt,Blue,Dosbrak,Jonah Lomu,2WiiB2aCTWswM7DNMNKNVMECb9aRqhohVpeAJ15yu2rX,1578
7,Young,No Trait,Haka,No Trait,No Trait,Nz Ball,Nz Jersey,Orange,Dosbrak,Jonah Lomu,7hEcGcjYfVCW3RZ8nYBEd8d9yeeLXf1euFLdHekkKj2F,1579
7,Standard,No Trait,No Trait,No Trait,Eye Injury,Crown Ball,Nz Away Jersey,Black,Dosbrak,Jonah Lomu,B7eKizwu4YJDUe9MiSjKDQP7TLqKsDWaFpighot977rA,1580
6,Standard,Headband,No Trait,No Trait,No Trait,No Trait,Cm Jersey,Red,Dosbrak,Jonah Lomu,7htCaHFUK1nGCFY2762pMx1SfZ8r5EF5tbCW5YBxo5H8,1581
6,Standard,No Trait,No Trait,No Trait,No Trait,Old Ball,Yellow Jersey,Red,Dosbrak,Jonah Lomu,Dc8xqtrnHE83hkoYXpqCPRMPk2DXapfwBT4PJJqyneCF,1582
6,Young,No Trait,No Trait,No Trait,No Trait,Old Ball,Cm Jersey,Black,Dosbrak,Jonah Lomu,FqRnpbuv4kvqsDL7ArR3SdgiekPaqVGFenZvgUTKJHdq,1583
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Crown Ball,Shirt,Red,Dosbrak,Jonah Lomu,HD8zoDDerfdT9r4CQ6YFC9p9rXfMzpPR8ckGJagVnLcJ,1584
6,Old,No Trait,No Trait,No Trait,No Trait,Crown Ball,Shirt,Purple,Dosbrak,Jonah Lomu,Hc7wjNdEwRKwgWZViobyWhRTJ18gTTsjSWNcApJTNMFk,1585
7,Standard,Headband,No Trait,No Trait,No Trait,Boots,Nz Jersey,Red,Dosbrak,Jonah Lomu,4hBkGfvzJfas9U3D9GnY1kfN8TNYm4wtzpZn5jKNFYpD,1586
7,Standard,Headband,Haka,No Trait,No Trait,No Trait,Solana Jersey,Orange,Dosbrak,Jonah Lomu,5GHBndXhB2HJi9bJx9rynEbWx2trUi71cyMJq7mSeJq3,1587
7,Standard,Hat,No Trait,No Trait,No Trait,Nz Ball,Solana Jersey,Purple,Dosbrak,Jonah Lomu,7YzU1C2acnZ9hmFVe8ULaY2gdPDN1ciPd2rCVw1YkKWY,1588
7,Standard,No Trait,No Trait,No Trait,Eye Injury,Ball,Shirt,Black,Dosbrak,Jonah Lomu,8gX1BGehH9smQ7kjyMqihBmgRyfFrAnHoS1UxSmvz5DF,1589
7,Standard,No Trait,Sweat,No Trait,No Trait,Ball,Solana Jersey,Black,Dosbrak,Jonah Lomu,9pUzgN9gBinW1dq23ze1hChYruerR39JjU8KrcMJwpw3,1590
7,Young,No Trait,Haka,No Trait,No Trait,Ball,Solana Jersey,Black,Dosbrak,Jonah Lomu,BqMbGZtznL9vzjSvVtZkzLc6tYBN3mGri2RMfgWeRoW1,1591
7,Standard,No Trait,No Trait,No Trait,Eye Injury,Old Ball,Cm Jersey,Red,Dosbrak,Jonah Lomu,CSqXWbFNUZyYhNzcJZkeZtL5qgoJ699iEmuFpYk1g3M1,1592
7,Standard,No Trait,Haka,No Trait,No Trait,Boots,Shirt,Orange,Dosbrak,Jonah Lomu,DEuXZyRZ5UvGCUu4Pv4Yp9ejvQGuFy9teYDiHdUo96uw,1593
7,Standard,Headband,Haka,No Trait,No Trait,No Trait,Solana Jersey,Black,Dosbrak,Jonah Lomu,GD57yGpA5cesLBhsB3mbNjowtKKEpraUX2qxnXoXRWqN,1594
7,Young,No Trait,No Trait,No Trait,Wayfarers,Old Ball,Nz Jersey,Red,Dosbrak,Jonah Lomu,J7gtbMwbGHCYY5XJfvhh7BLtQBMx5zfqSCGWaa75q7dW,1595
8,Standard,Ba Snapback,No Trait,No Trait,Wayfarers,Ball,Solana Jersey,Black,Dosbrak,Jonah Lomu,aomogzFctQto6Gmo5XQkBZozeVxHTh5ug1E8M7qN1LH,1596
7,Standard,No Trait,Haka,No Trait,Wayfarers,No Trait,Blue Suit,Black,Dosbrak,Jonah Lomu,4LkSXwChU9J1J8cXWmoLYumMHapvzpRBCu4Yvjog8Taj,1597
6,Standard,No Trait,No Trait,Solana Mouthguard,No Trait,No Trait,Nz Away Jersey,Orange,Dosbrak,Jonah Lomu,BuFXC9wR57z1ssCiM6ZCUL7EggfLVvm4FCsZyyk7aXgE,1598
6,Young,No Trait,No Trait,No Trait,No Trait,Crown Ball,Nz Jersey,Blue,Dosbrak,Jonah Lomu,CwGdRd47kyCUdUaZ6gLX6tmtArvdVq4mEEnbqDWd7UXr,1599
8,Standard,No Trait,Haka,No Trait,Eye Injury,Ball,Solana Jersey,Red,Dosbrak,Jonah Lomu,FgsSsJVKVUBoeAj2hUYxxbQxunT5PqYrgUPkVnN8Jht4,1600
8,Standard,Hat,Haka,No Trait,No Trait,Ball,Nz Jersey,Orange,Dosbrak,Jonah Lomu,fdmpcoFd6w47nQyrCtLhNSSdew41JyRxWhdoRvcCwJB,1601
6,Old,Headband,No Trait,No Trait,No Trait,No Trait,Nz Jersey,Purple,Dosbrak,Jonah Lomu,2yR9NDZvBCkZdHEsji9isZuqgL9nmrQ11Z54ecdaWqDB,1602
7,Standard,Headband,No Trait,No Trait,No Trait,Ball,Nz Away Jersey,Red,Dosbrak,Jonah Lomu,6JZbESZmb7s5jcqLkUmdSMQEiKKRm9gp774FKW8ri3ji,1603
6,Old,No Trait,No Trait,No Trait,No Trait,Crown Ball,Cm Jersey,Blue,Dosbrak,Jonah Lomu,Chpk3NJqvYU8FfathraVqizawRxJQ4pEC6m2fvNK5vAp,1604
8,Standard,No Trait,Haka,No Trait,Wayfarers,Ball,Cm Jersey,Orange,Dosbrak,Jonah Lomu,FZqYCWUuBmXNpYHShrtvCLDzrF9pokeyMPJNujh5cpc4,1605
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Crown Ball,Blue Suit,Orange,Dosbrak,Jonah Lomu,G7puufcUiV5voByUVowyev3FpHnCpNUfrN5KE9BijLTq,1606
7,Standard,Ba Snapback,No Trait,No Trait,No Trait,Nz Ball,Nz Away Jersey,Red,Dosbrak,Jonah Lomu,GQ3oBUing3LFQsi9QdebdUw85mMKzZC67QpQuhqAwF2h,1607
7,Standard,No Trait,Haka,No Trait,No Trait,Crown Ball,Blue Suit,Black,Dosbrak,Jonah Lomu,3zuGRRJRGHQspHF9WoC6zd9czX1C6tq9643sUc89VeLD,1608
6,Standard,No Trait,No Trait,No Trait,Eye Injury,No Trait,Blue Suit,Red,Dosbrak,Jonah Lomu,49C6vJtkaCeEchmQXX3pvCj4gzEhEQ9snvFisFmF4Adr,1609
8,Standard,No Trait,Haka,No Trait,Eye Injury,Nz Ball,Nz Jersey,Black,Dosbrak,Jonah Lomu,9APmRwkcFBKyutvEUpmPQnPeYqhubv7eGPKhaFtmy7Hs,1610
7,Old,Headband,No Trait,No Trait,No Trait,Old Ball,Nz Jersey,Orange,Dosbrak,Jonah Lomu,9xmcWpQh7Eb5DUPca13EdTodAqKXKGQQhPVQeNbWbxBW,1611
6,Standard,Ba Snapback,No Trait,No Trait,No Trait,No Trait,Blue Suit,Black,Dosbrak,Jonah Lomu,9zbwU6ZFuAeh2Zw22PxzJN6KFDcGoFfrQq8Mu7ZKUChH,1612
8,Standard,No Trait,Haka,No Trait,Eye Injury,Nz Ball,Nz Jersey,Orange,Dosbrak,Jonah Lomu,FpXcDaHMLYaS3m7vQ294PBxtvNnadAsVXCz38Fv1cfuG,1613
7,Old,No Trait,Haka,No Trait,No Trait,Old Ball,Cm Jersey,Red,Dosbrak,Jonah Lomu,HqB4MbbEHuacnY3SrjysfPnGwRLE9wUKkbyxN9VR54KW,1614
8,Standard,No Trait,Haka,No Trait,Wayfarers,Boots,Solana Jersey,Black,Dosbrak,Jonah Lomu,HtpJFsipDknWAJMV2ZNZMdSSZTbbqvZA1mkJQXeRAuj7,1615
7,Standard,Hat,No Trait,No Trait,No Trait,Old Ball,Solana Jersey,Blue,Dosbrak,Jonah Lomu,T4LXyAGHz2sovXXG82BBC3mMMHVvG7t8d3NjkpXoonb,1616
7,Standard,No Trait,No Trait,Solana Mouthguard,No Trait,Old Ball,Solana Jersey,Black,Dosbrak,Jonah Lomu,332tseDbSbFVrUXbpXo8dgd6NXnPp8s1Y1Eau64dLb34,1617
7,Old,No Trait,Haka,No Trait,No Trait,Crown Ball,Solana Jersey,Purple,Dosbrak,Jonah Lomu,5L7zkr81eSrmfRqoGzKzGp8gj6QDEm1jvbn1SNt2xDRD,1618
7,Standard,No Trait,No Trait,No Trait,Eye Injury,Old Ball,Cm Jersey,Black,Dosbrak,Jonah Lomu,7Bjn2WRdUXzKVkikBSCn4n2KnvVNHkiXJUyZhaNY6z54,1619
7,Standard,Headband,No Trait,No Trait,No Trait,Boots,Nz Jersey,Orange,Dosbrak,Jonah Lomu,AJc1NsdoNgAaaEdw3nC7c3TGfDTThwDbtgcT9zDSN9VM,1620
