Attribute count,Base,Head,Face,Mouth,Eyes,Accessory,Clothing,Background,Signature,Legend,mint,rank
8,Standard,Snapback,Bloody,No Trait,No Trait,Bare Fists,Bloody Body,Black,Dosbrak,Michael Bisping,ERyfKXdz4MKJzoSkqTpqp6BYUutvMw7hXtg1fX9V8pwd,1537
7,Bald,No Trait,No Trait,No Trait,Wayfarers,Bloody Wraps,Bloody Body,Black,Dosbrak,Michael Bisping,3GRfQZCCmLMP6CxDLxs7FW9EBp5aHP9YamYWaYg4xNLw,1538
7,Standard,Snapback,No Trait,No Trait,No Trait,Bloody Gloves,Jiu Jitsu Robe,Red,Dosbrak,Michael Bisping,AfXQTuHdxFLZaZKHkJ4TGjU9BBU7xr9RmPGLYVrEB8H5,1539
6,Standard,No Trait,No Trait,No Trait,No Trait,Sol Gloves,Jiu Jitsu Robe,Mustard,Dosbrak,Michael Bisping,DM6beV8bn9q4YSmWjpiu8my9ne3ZshfKLYNQXLiZ3Y28,1540
7,Standard,No Trait,No Trait,Cigar,No Trait,Bloody Gloves,Suit,Black,Dosbrak,Michael Bisping,EdEXyxqux6HNHn8fLfV1Bee9naMTHKnsuxvgNxBV8g5S,1541
7,Standard,No Trait,Bloody,No Trait,No Trait,Gloves,Tattoo,Purple,Dosbrak,Michael Bisping,FRHbGUPhPx2uBCGsLfrPAYNT7uehUWbUgLfdqKKpM8MR,1542
6,Standard,No Trait,No Trait,No Trait,Laser Eyes,No Trait,Suit,Teal,Dosbrak,Michael Bisping,FfRW9jaA87E4iabz3B3RKsmaJs2yZAykB1crAoH8vTQt,1543
7,Standard,Sparring Headgear,Bloody,No Trait,No Trait,Gloves,No Trait,Red,Dosbrak,Michael Bisping,5CyUsF7iDKRBLKNPBbxP2MGCnc4fXLYv5HHWmPqYU4ho,1544
6,Standard,No Trait,No Trait,No Trait,Laser Eyes,Gloves,No Trait,Teal,Dosbrak,Michael Bisping,9exaJWsLKiHpauhNY7hoSnzWTH5pCDJL16eavy9tsnbH,1545
7,Standard,Snapback,No Trait,No Trait,No Trait,Bloody Wraps,Bloody Body,Mustard,Dosbrak,Michael Bisping,9zPpFRg8GskmbZroiW4vKsgA6a4TPYRTKH2q7Aam97Q5,1546
6,Standard,No Trait,No Trait,No Trait,Laser Eyes,Bare Fists,No Trait,Black,Dosbrak,Michael Bisping,By8cbcypjfvneB8Wr9rtyiR7ghnLGjF7Xi9kM5L135vt,1547
7,Standard,Sparring Headgear,Bloody,No Trait,No Trait,Gloves,No Trait,Teal,Dosbrak,Michael Bisping,C3Jbo9771j726fUTuyJNYa1q4nHdEnJDMEACDXEonGjg,1548
7,Standard,No Trait,Bloody,No Trait,No Trait,Bloody Gloves,Tattoo,Black,Dosbrak,Michael Bisping,CyeryK1ssn5xCEVGSDTWniF3eVJYtYtMiELC4KU1By1A,1549
7,Standard,No Trait,Bloody,Cigar,No Trait,Gloves,No Trait,Purple,Dosbrak,Michael Bisping,Fa9CaHgVFdTibMTFqdsMU8bujmT3BTpfomZ1sYAuQUK,1550
8,Standard,No Trait,Bloody,Cigar,No Trait,Bare Fists,Bloody Body,Teal,Dosbrak,Michael Bisping,46KYNLMhydmC3sdVBGhe6ix4pnaAGQ3MyQ22SDGdCMhU,1551
6,Standard,No Trait,No Trait,No Trait,No Trait,Gold Gloves,Suit,Purple,Dosbrak,Michael Bisping,8F7hnk5P7AnW1Q2FapweZQ49uLZeH89LynaeWPgmwMCY,1552
6,Bald,Announcer,No Trait,No Trait,No Trait,Bare Fists,No Trait,Black,Dosbrak,Michael Bisping,CJwiJy1Dpr2ueFooYGPs3u9z5Z3yAeVoapeAAjL2NktT,1553
7,Bald,Snapback,No Trait,No Trait,No Trait,Bare Fists,Suit,Teal,Dosbrak,Michael Bisping,J8oT9QyrALrr16XwDiBYQFRdBWhHjmmbkND9nGmm5F5H,1554
6,Standard,No Trait,Red Terminator,No Trait,No Trait,Bare Fists,No Trait,Purple,Dosbrak,Michael Bisping,nBYjPzLJ1duLfyAFrbTbV7aEVzRGfSuwStuhET5mKEh,1555
6,Standard,No Trait,Red Terminator,No Trait,No Trait,Bloody Gloves,No Trait,Teal,Dosbrak,Michael Bisping,6YBa4RrNwyLu1Tj49UsaYaubUahhGoWx7fyeEAAkq7jC,1556
7,Standard,No Trait,No Trait,Cigar,No Trait,Bare Fists,Jiu Jitsu Robe,Mustard,Dosbrak,Michael Bisping,7XByBA3o9qW9HeNJ3pJzucHFrn9pbARrKGLGrP2Y1ojv,1557
7,Standard,No Trait,No Trait,No Trait,Bruised Eye,Gloves,Bloody Body,Purple,Dosbrak,Michael Bisping,8x6v6iQiv7GAz9BocfGdZAKb6LbqZiWQC7eS2tFTxzNg,1558
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Bloody Wraps,Suit,Purple,Dosbrak,Michael Bisping,9TrnBXQU9XVDaBj6MuCMeVacpDvFPUaHoCF91uYJyLJ8,1559
7,Bald,No Trait,Bloody,No Trait,Wayfarers,No Trait,Jiu Jitsu Robe,Red,Dosbrak,Michael Bisping,AXfTJ5Wt2rcXV1NBk9JWoJYgKGWSECfrBFLybC26sYug,1560
7,Standard,No Trait,No Trait,Falling Mouthguard,Wayfarers,No Trait,Bloody Body,Teal,Dosbrak,Michael Bisping,Et8wdk8NWUVvnKsqU9QH7QJmTGKkUkKUJzYN8849mVjK,1561
6,Bald,No Trait,No Trait,No Trait,No Trait,Sol Gloves,Bloody Body,Red,Dosbrak,Michael Bisping,GfixCLeHdsqsyG4GPysR8nkgMYQhbM5cjoCbNbgwXf1M,1562
6,Standard,No Trait,No Trait,Falling Mouthguard,Bruised Eye,No Trait,No Trait,Black,Dosbrak,Michael Bisping,H87XpbfWQqJ18SL1cFyFXnPtp991bFx68awh1HnvjBdy,1563
6,Standard,No Trait,Bloody,No Trait,No Trait,Gold Gloves,No Trait,Purple,Dosbrak,Michael Bisping,J8XcSYYdvxDdqAP5q8QEkiS6PcNDyTG2kRMcZrczaR9T,1564
6,Standard,No Trait,Red Terminator,No Trait,No Trait,No Trait,Bloody Body,Purple,Dosbrak,Michael Bisping,JCzyVMKY4X5nXYt1qYnsfoEMTMrnoE165FF1X773FMsC,1565
6,Standard,Sparring Headgear,No Trait,No Trait,No Trait,Bloody Gloves,No Trait,Mustard,Dosbrak,Michael Bisping,kWfo4SHXgx3wWkAfL7mm9EguWuzcMfB6xtVXNQXpiR5,1566
7,Bald,No Trait,No Trait,No Trait,Wayfarers,Gloves,Suit,Black,Dosbrak,Michael Bisping,5tv1uysrTHjy4xNsTSJRSqikQ938tZR3bx8KSXKdjbAe,1567
6,Standard,No Trait,Red Terminator,No Trait,No Trait,Bloody Wraps,No Trait,Red,Dosbrak,Michael Bisping,BDHNSZNDxV9cWywuwq5GVtfbqVQzSXxvnqPP9W85bwCZ,1568
7,Bald,Snapback,Bloody,No Trait,No Trait,No Trait,Bloody Body,Teal,Dosbrak,Michael Bisping,CBs4ta1fh8SbubSV99hSrXJs5R61GRSDq6xPNdg3BdBY,1569
7,Standard,No Trait,No Trait,No Trait,Bruised Eye,Bloody Gloves,Bloody Body,Black,Dosbrak,Michael Bisping,G8q7w88JpL9nC5XaLgsSLEfr2NaWgPKW6DVWozwMA6By,1570
6,Standard,Sparring Headgear,No Trait,No Trait,No Trait,Bloody Wraps,No Trait,Mustard,Dosbrak,Michael Bisping,bhQ5QAKxhhzGuYuMURBLrXutoU952TNSvBEzusMM3Xt,1571
6,Standard,No Trait,No Trait,Cigar,No Trait,No Trait,Tattoo,Black,Dosbrak,Michael Bisping,2CtsDCmUcfJ14M3YeSrK8GbhaTfu44dRFVCxhJK4zz73,1572
5,Old Mike,Sparring Headgear,No Trait,No Trait,No Trait,No Trait,No Trait,Teal,Dosbrak,Michael Bisping,4RFeFXQ1KMBAsGqHaTEeTDcuQtygLj2hWrM8ocZZVAdQ,1573
6,Bald,Snapback,No Trait,No Trait,No Trait,No Trait,Jiu Jitsu Robe,Mustard,Dosbrak,Michael Bisping,AorG3pFUKR8F7roncRdNQz4AXAQwJveLCgW3xDf5Cobf,1574
7,Standard,No Trait,Bloody,Falling Mouthguard,No Trait,No Trait,Suit,Mustard,Dosbrak,Michael Bisping,CzG5AweGDN2nJPkfVAtJgsSv2z2gXGVsj1NtEj399TRo,1575
5,Bald,No Trait,No Trait,No Trait,Laser Eyes,No Trait,No Trait,Red,Dosbrak,Michael Bisping,2WUnajp5WcF2LZdipovXpePfZFqtUpFijzqRv5vKUnmr,1576
7,Standard,No Trait,No Trait,Cigar,No Trait,Gloves,Bloody Body,Purple,Dosbrak,Michael Bisping,2usifq5sWgpwcfJqnbPj4mfsB5dFxban4gD3bwKsf823,1577
6,Standard,No Trait,No Trait,No Trait,No Trait,Bloody Wraps,Punk Jacket,Purple,Dosbrak,Michael Bisping,97kYhav4gPFB5hpeS5jpWA9fd7mYf5N8qtucGxiPBZAn,1578
6,Bald,No Trait,No Trait,No Trait,No Trait,Bloody Gloves,Tattoo,Black,Dosbrak,Michael Bisping,AbXgmqm4HbNeao9Kwbwc2Rk1rtHxbL9YgqbAKfN5Mxy6,1579
6,Standard,No Trait,No Trait,No Trait,Bruised Eye,No Trait,Tattoo,Red,Dosbrak,Michael Bisping,Dbo3UKbHW1s6eaa2s4wy3baNybVnx6vShkPX3eTqJnFf,1580
6,Bald,Sparring Headgear,No Trait,No Trait,No Trait,Gloves,No Trait,Teal,Dosbrak,Michael Bisping,E4jF3yfv7cgmSRuCDfETLZjydGzEPSdN1J2UH62qp9RU,1581
7,Standard,No Trait,No Trait,Cigar,No Trait,Bloody Wraps,Suit,Teal,Dosbrak,Michael Bisping,2D6cr7oi6zxFdXE6D6jf2y81qwGLXp6wVVncxThHSfkd,1582
6,Bald,Sparring Headgear,Bloody,No Trait,No Trait,No Trait,No Trait,Teal,Dosbrak,Michael Bisping,3yLRGguM2JNQPGMkY8GzVwTWB5Vt9zKRhvsfkg5gineL,1583
7,Standard,No Trait,No Trait,Falling Mouthguard,No Trait,Gloves,Bloody Body,Purple,Dosbrak,Michael Bisping,7Wepb6yRYbHsg6jTuUvH2E7jqVdRnNrUbkGknR3DZ7Da,1584
6,Bald,Announcer,No Trait,No Trait,No Trait,No Trait,Bloody Body,Red,Dosbrak,Michael Bisping,8vE3PxMqXtgcUS2ztj9X6se9PXGgKQn6RkwLkHGzcrf,1585
7,Standard,No Trait,No Trait,Cigar,No Trait,Gloves,Jiu Jitsu Robe,Black,Dosbrak,Michael Bisping,AsbaEb35xwGgknGpiRF1uCyriPSDKk656FYGRNGoAM21,1586
6,Standard,No Trait,No Trait,Cigar,Bruised Eye,No Trait,No Trait,Teal,Dosbrak,Michael Bisping,CtAUaAmpS8vryJ61FjA9Sh9FL2A4cxXQssvdvVBgP2pv,1587
6,Standard,No Trait,No Trait,No Trait,No Trait,Gold Gloves,Suit,Mustard,Dosbrak,Michael Bisping,EEuxRkhjSKxhD9uSJaK71doNxeu52WPZx3seJdMVF3bJ,1588
5,Bald,No Trait,No Trait,No Trait,Laser Eyes,No Trait,No Trait,Teal,Dosbrak,Michael Bisping,HjfabBXMPUQhhxoaBk9bg2kNrcwm4zLQXopUZmAVVgQ7,1589
7,Standard,No Trait,No Trait,No Trait,Bruised Eye,Gloves,Jiu Jitsu Robe,Red,Dosbrak,Michael Bisping,33moK4fMY4RHK64UZte4KV45p5hrcKzvSTobypFX5WT4,1590
7,Bald,No Trait,No Trait,Falling Mouthguard,No Trait,Bare Fists,Bloody Body,Teal,Dosbrak,Michael Bisping,7yGsZFSAjrYGkUSagU4ooSFBmHgPCWBmXtzGkHYLruY6,1591
5,Bald,No Trait,No Trait,No Trait,No Trait,Gold Gloves,No Trait,Purple,Dosbrak,Michael Bisping,9hrKgAkoAxv4mGrBs6oko7SPQUH7y1HEtXBWCvkoCak7,1592
6,Standard,Announcer,No Trait,No Trait,No Trait,Bloody Gloves,No Trait,Black,Dosbrak,Michael Bisping,DXHA25YujRhWRQ6dUEvNMc5g64Jh6NkGPLX1VptYXhRp,1593
7,Bald,No Trait,No Trait,No Trait,Wayfarers,Bare Fists,Jiu Jitsu Robe,Red,Dosbrak,Michael Bisping,EbYBKtwAGcFSy1jKrbfqKE39zbztYiB29XJhVWS2Srua,1594
7,Bald,No Trait,No Trait,No Trait,Wayfarers,Bare Fists,Bloody Body,Mustard,Dosbrak,Michael Bisping,G8fXT3nuELpC7orzrfazuEKJYpaXHZ4pwadVaGgF8zef,1595
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Gloves,Jiu Jitsu Robe,Purple,Dosbrak,Michael Bisping,H2qPN514YonqxamgbwHETzHZ4KNZ9pwrNCNvX9B4KyFU,1596
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Bloody Gloves,Bloody Body,Purple,Dosbrak,Michael Bisping,Tk9tojBcv58WRr7wLuZKi6o5Ayt88neDAzRR1MuTkus,1597
6,Old Mike,No Trait,No Trait,No Trait,No Trait,Bloody Wraps,Jiu Jitsu Robe,Black,Dosbrak,Michael Bisping,hxtpB2ipn7iiHigQ9DhDG1aFTxaYqT1k2kBh3gBfFmP,1598
6,Standard,Announcer,No Trait,No Trait,No Trait,Bloody Wraps,No Trait,Black,Dosbrak,Michael Bisping,2TWd4aE44VFSdfztpzcr7tjsx8N2MtGcQmXB3U5hosCw,1599
7,Standard,Snapback,No Trait,No Trait,No Trait,Gloves,Jiu Jitsu Robe,Black,Dosbrak,Michael Bisping,2ragYReVawyPUeSRQ3z414wo9qpLW4F2KPZrb8HyyAUw,1600
6,Bald,No Trait,No Trait,No Trait,Bruised Eye,No Trait,Jiu Jitsu Robe,Black,Dosbrak,Michael Bisping,5iyV91MgZgGdQLxvqV9a4HDSYqnSACGVZpbmcvBaBcyq,1601
8,Standard,No Trait,Bloody,No Trait,Wayfarers,Bare Fists,Suit,Red,Dosbrak,Michael Bisping,9BnAwKhNrfjJ7ot8WBgSShpfJugRkUW12RYXWaSmy73u,1602
7,Standard,No Trait,No Trait,Falling Mouthguard,No Trait,Bloody Wraps,Bloody Body,Black,Dosbrak,Michael Bisping,G9bvFFDdohn5xBWhQQbWrT34dqm1xixFENDV49AgdeoS,1603
6,Bald,No Trait,No Trait,No Trait,Bruised Eye,No Trait,Bloody Body,Purple,Dosbrak,Michael Bisping,GVtkCZhoQ8F6qhe4FCefa4HC534g89eDfBs1e3sdydTv,1604
7,Standard,No Trait,No Trait,No Trait,Bruised Eye,Bare Fists,Bloody Body,Purple,Dosbrak,Michael Bisping,wJ69nLq7UZPocUAiG1xGMyDgbxf514Jnqe8Ty2vYJKj,1605
6,Standard,Announcer,No Trait,No Trait,No Trait,No Trait,Suit,Mustard,Dosbrak,Michael Bisping,6fw6ed9hdbBpLjkCBdfQR6dAGfxP8h5vKZ9Q8hfRfss4,1606
6,Standard,No Trait,No Trait,No Trait,No Trait,Sol Gloves,Jiu Jitsu Robe,Black,Dosbrak,Michael Bisping,6jMUMHsDQHL8FfbQZbY2ccogsue5uF36mJ9cGck9Up3h,1607
6,Bald,No Trait,No Trait,No Trait,Bruised Eye,Bloody Wraps,No Trait,Red,Dosbrak,Michael Bisping,9bA1vkE9gXkcgTB7pr8X8k5qzQveieqiXYnckAConyxd,1608
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Bloody Wraps,Jiu Jitsu Robe,Black,Dosbrak,Michael Bisping,A49ZFAQSDf7X7dCZQ88RWnaK1AwyBvKHrpGKBVtqbN4B,1609
6,Standard,No Trait,No Trait,No Trait,No Trait,Gold Gloves,Jiu Jitsu Robe,Black,Dosbrak,Michael Bisping,Bomug6ueqBEZqTixv8RVMyc54JyZraGW5QpNkCSMWT6C,1610
7,Standard,No Trait,No Trait,No Trait,Bruised Eye,Gloves,Suit,Black,Dosbrak,Michael Bisping,CFEGftLMNhuBCNT3dTRyqV7EhtEDncAz3zU9YurNwEwB,1611
7,Bald,No Trait,No Trait,No Trait,Wayfarers,Gloves,Suit,Teal,Dosbrak,Michael Bisping,DjYwLaLniid4Fdxq4EJgqpYVwt4GEM4BjxgCm1fybipe,1612
6,Bald,No Trait,No Trait,No Trait,No Trait,Bloody Gloves,Tattoo,Red,Dosbrak,Michael Bisping,5DnbXd6nAGsNXdSCdHjDUyWSNxfmFyvWafiL7JXiLWFR,1613
6,Standard,No Trait,No Trait,No Trait,No Trait,Bloody Wraps,Punk Jacket,Mustard,Dosbrak,Michael Bisping,EtUJL2XhKyDj9oQGVQVZ5w843uHCtdDZHZP3UHNVwNTH,1614
6,Standard,Sparring Headgear,No Trait,No Trait,No Trait,Gloves,No Trait,Purple,Dosbrak,Michael Bisping,G4HuV2jFSgex3smFs8uBe9S3T1XEXvuAdFBk3F4ANyQz,1615
6,Old Mike,No Trait,No Trait,No Trait,No Trait,Bloody Gloves,Bloody Body,Mustard,Dosbrak,Michael Bisping,Gemx5ujQfmYmeWNRsugwCstVyYSLeeeCcDQnHqoTXdVS,1616
6,Standard,Snapback,No Trait,Cigar,No Trait,No Trait,No Trait,Red,Dosbrak,Michael Bisping,2H9CuzXo9UbtCEXut4gGXEb8Rxo7CAPhBtNZhyFdFi6a,1617
6,Standard,Sparring Headgear,No Trait,No Trait,No Trait,Bloody Gloves,No Trait,Black,Dosbrak,Michael Bisping,4bj3kNDPMtgid6L3vydrazMQXJzqaeifLD3gY5B1pNfH,1618
7,Standard,No Trait,No Trait,Cigar,No Trait,Bloody Gloves,Bloody Body,Red,Dosbrak,Michael Bisping,9qn31xbeyZdY91jipCqzKdYxPttZN6anJNyzj1D74A7F,1619
6,Standard,Sparring Headgear,Bloody,No Trait,No Trait,No Trait,No Trait,Purple,Dosbrak,Michael Bisping,H2RU9689RKU3KWN26rHMCuiTdbVJmd2m4K1aNudc3ShZ,1620
6,Bald,No Trait,No Trait,No Trait,No Trait,Gloves,Punk Jacket,Red,Dosbrak,Michael Bisping,J2LQoZCPScHeq7Abu5ksbKUNAn3EYiHWBwM434onWW62,1621
7,Standard,No Trait,No Trait,Falling Mouthguard,No Trait,Bloody Gloves,Bloody Body,Red,Dosbrak,Michael Bisping,2GWETG7oJ93me1exPrWpDXDQKeXEEKbfx8oAj826myNG,1622
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Gloves,Jiu Jitsu Robe,Mustard,Dosbrak,Michael Bisping,4Qra4WBJxYkArbHGzceHToo2iZb4iduJKbNp2zG3xmVa,1623
5,Bald,No Trait,No Trait,No Trait,No Trait,Gold Gloves,No Trait,Mustard,Dosbrak,Michael Bisping,68gzMf4sAKdcyNngDRs3eW9H41DGzs1T8UiVjF5Mx1Yd,1624
6,Bald,No Trait,Bloody,No Trait,No Trait,No Trait,Punk Jacket,Teal,Dosbrak,Michael Bisping,9wf6Z1STTnQp3dKFa1hhikojVgv8Y4wexqtJ5usp2TTE,1625
7,Standard,No Trait,No Trait,No Trait,Bruised Eye,Bare Fists,Bloody Body,Mustard,Dosbrak,Michael Bisping,EJ3euAcUfVZ8yX6uw7VrkoxiGXKgXYa3n3hSZC9in8F7,1626
7,Standard,No Trait,No Trait,Cigar,No Trait,Bloody Gloves,Bloody Body,Teal,Dosbrak,Michael Bisping,HKwn6vdL8xeUEgNVrgeF44epR6iTCj4StLHVMvytLNa9,1627
7,Bald,No Trait,Bloody,No Trait,No Trait,Bloody Gloves,Bloody Body,Mustard,Dosbrak,Michael Bisping,J6nKqcJjGnVx2egc1qywxSKfM7iSvaZ7sHaYDAB2kteH,1628
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Bloody Gloves,Jiu Jitsu Robe,Red,Dosbrak,Michael Bisping,13KHxYfrhRhDzSiRv7z93m8bo3N6e2z9B77LfynfgdhU,1629
7,Standard,Snapback,No Trait,No Trait,No Trait,Bare Fists,Bloody Body,Purple,Dosbrak,Michael Bisping,3QrSnnphGTkTJgnS62HBetTTDRfhPtASgJ4LjR8unHrv,1630
6,Standard,Sparring Headgear,No Trait,No Trait,No Trait,Bloody Wraps,No Trait,Black,Dosbrak,Michael Bisping,6ryRbhWYENynpYTLbF1Gq7CU7wo2GD9BYUnxq68WsccK,1631
6,Bald,No Trait,No Trait,No Trait,Wayfarers,No Trait,Jiu Jitsu Robe,Purple,Dosbrak,Michael Bisping,93Mj86zYuw2YFCxxjRbiMo2FkE54CSb87XCKWEJozoss,1632
7,Standard,No Trait,No Trait,Cigar,No Trait,Bloody Wraps,Bloody Body,Teal,Dosbrak,Michael Bisping,94vkBsnGVHzSS1g2hYeUp27ZQwkZWhGCba6R1rzrfJCP,1633
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Bare Fists,Jiu Jitsu Robe,Purple,Dosbrak,Michael Bisping,Cj34S9BW7tcmXcEdbjb532iHyhvbwuvsKn8kxyqidTKQ,1634
7,Standard,Snapback,No Trait,No Trait,No Trait,Gloves,Jiu Jitsu Robe,Teal,Dosbrak,Michael Bisping,3fmaTzH8mx3HUySAe35Kyyj8J8jzXyo8DPnYN3ehtVvM,1635
7,Standard,No Trait,Bloody,No Trait,Wayfarers,No Trait,Suit,Purple,Dosbrak,Michael Bisping,8LaKxmS3XbSRhdQMc7Px9FoXfutZEb4qeHmPpF1Ro3Ln,1636
7,Standard,No Trait,No Trait,No Trait,Bruised Eye,Bare Fists,Jiu Jitsu Robe,Teal,Dosbrak,Michael Bisping,9yfsZR6eoYn6z5XsDBQdmXz8QRcNKHY4WduBBkdHBDyu,1637
6,Standard,No Trait,No Trait,No Trait,No Trait,Sol Gloves,Jiu Jitsu Robe,Teal,Dosbrak,Michael Bisping,BKT31gF95QTTFmC6cQkm5V9EbZ1od6avh5867upf1RZT,1638
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Bloody Gloves,Suit,Black,Dosbrak,Michael Bisping,BpP5We5MVxS5zGqddMbFthsiMA81jeMMAXY2oNdvTcBw,1639
6,Bald,No Trait,No Trait,No Trait,Bruised Eye,No Trait,Suit,Black,Dosbrak,Michael Bisping,BvFZpQS6dGrYNRFYWjEhsmGTrMAYiq8BWAfMChiBfDRD,1640
7,Standard,No Trait,No Trait,Falling Mouthguard,No Trait,Bloody Wraps,Bloody Body,Teal,Dosbrak,Michael Bisping,GkjVSh2vBDSdbp3tp5JpQy7AMFZhhtVvojZCPVkJ8RCe,1641
6,Standard,No Trait,No Trait,No Trait,No Trait,Gold Gloves,Jiu Jitsu Robe,Teal,Dosbrak,Michael Bisping,HUpujgKqTjFU7ihGQpygK5zeibsrwnjUsude7zSvmsDw,1642
5,Old Mike,No Trait,No Trait,No Trait,Bruised Eye,No Trait,No Trait,Black,Dosbrak,Michael Bisping,J6PT3UJzhvKGQjQSsH36wjvMh3PBB6PuwBoPWWFrrDx1,1643
6,Standard,No Trait,No Trait,No Trait,No Trait,Bloody Gloves,Tattoo,Purple,Dosbrak,Michael Bisping,2Fuotf35xw6QXvR2dQTjvKA96amU3TbyvRBqJtha6iRq,1644
7,Standard,No Trait,Bloody,Falling Mouthguard,No Trait,Gloves,No Trait,Black,Dosbrak,Michael Bisping,4dTaGJmoe61PTyxkRQDgGHN8tU4a1Xdg99iHWf6j8AbV,1645
6,Standard,No Trait,No Trait,No Trait,No Trait,Sol Gloves,Suit,Black,Dosbrak,Michael Bisping,5A39PrzB8PAbfWoTYBG8fDViS9bb2cT5J8HhWRkjMHRM,1646
6,Standard,No Trait,Red Terminator,No Trait,No Trait,No Trait,Suit,Teal,Dosbrak,Michael Bisping,6gG3mJLF5DUWdWQC5cjVgUFW6u4Z4KrgNxykyUfWazx3,1647
6,Standard,No Trait,Red Terminator,No Trait,No Trait,Gloves,No Trait,Red,Dosbrak,Michael Bisping,9MwzrtjQeLBLWwWtxkP4eiQVB3iFcES4YnCfk8HsPi5E,1648
6,Standard,Sparring Headgear,No Trait,No Trait,No Trait,Gloves,No Trait,Mustard,Dosbrak,Michael Bisping,ByZjeaJi3e8zwFBb71ahe1q7RGHDbSRPJfnnif88KcBM,1649
7,Bald,No Trait,Bloody,No Trait,No Trait,Bloody Wraps,Jiu Jitsu Robe,Teal,Dosbrak,Michael Bisping,ESZwXJzvBqVXBjtNLeqDF85sAzbwiw4Vj8mmeuSNr7ps,1650
7,Standard,Snapback,No Trait,No Trait,No Trait,Bloody Wraps,Bloody Body,Teal,Dosbrak,Michael Bisping,HMmwHGDE38B49fNnNDCGjFEzKoCbLKTxoYwzHhbqoHsw,1651
6,Standard,Sparring Headgear,Bloody,No Trait,No Trait,No Trait,No Trait,Mustard,Dosbrak,Michael Bisping,5g9qoCVHVDXKyNHkkrEFvZKX4GZAuz2vNN4uGtSX7tsa,1652
5,Bald,Sparring Headgear,No Trait,No Trait,No Trait,No Trait,No Trait,Purple,Dosbrak,Michael Bisping,6huK9hopFRxN2pVvnS5YuGwD3C91UmfXt4TRihqVZ9Bo,1653
7,Standard,No Trait,No Trait,Cigar,No Trait,Gloves,Suit,Red,Dosbrak,Michael Bisping,6qe3iL3nUDYvYtxoDEbXfrje1qGtYPbBiTwhBXDhwUCd,1654
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Bare Fists,Jiu Jitsu Robe,Mustard,Dosbrak,Michael Bisping,8poJ96qrBQrDP9PEzKhK6FwquUPmFGG1bhUKzuMA8m9u,1655
7,Standard,No Trait,No Trait,Falling Mouthguard,No Trait,Bare Fists,Jiu Jitsu Robe,Red,Dosbrak,Michael Bisping,AEKfExdiaE22upeMA2GY1Dq6ovEtQbkeW5ipeLLbmiRQ,1656
6,Standard,Sparring Headgear,No Trait,No Trait,No Trait,Bloody Wraps,No Trait,Red,Dosbrak,Michael Bisping,AGwsP2Ze4VxwZNZ9A4cdwuTKJvxkrYTWMJEo1CGZTUJ9,1657
6,Standard,No Trait,No Trait,No Trait,No Trait,Bloody Wraps,Tattoo,Purple,Dosbrak,Michael Bisping,Ao2Hc56r1m4nmWbfLGEwyWhgc6qu4VGXuXC3GzgDDopr,1658
6,Bald,No Trait,No Trait,Falling Mouthguard,No Trait,No Trait,Jiu Jitsu Robe,Red,Dosbrak,Michael Bisping,BdDfbW1T3e6ACk3eB3Mmx6WH1s4Mmy2yfy3Gm1Xy3Gzg,1659
6,Standard,No Trait,Bloody,No Trait,No Trait,Gold Gloves,No Trait,Black,Dosbrak,Michael Bisping,CeUEMbwCdPUPhRABjSNnf9zYhqNf9Ta8zzb6XSEbVLKM,1660
7,Bald,No Trait,Bloody,No Trait,Wayfarers,No Trait,Bloody Body,Teal,Dosbrak,Michael Bisping,D5iof6rVCC6HNptMtRBjKkd3J6cVhATv6hoXWQDqWz9,1661
6,Standard,No Trait,No Trait,No Trait,No Trait,Bloody Gloves,Punk Jacket,Black,Dosbrak,Michael Bisping,DAFFRSMxs6Cb4dUn3cWbBPHRZJK9mLbWQn6Fxmqi3jGu,1662
6,Standard,Sparring Headgear,No Trait,No Trait,No Trait,Bloody Gloves,No Trait,Teal,Dosbrak,Michael Bisping,GmcBW47XzpJJo2fgBvD6VVdL9tU858s2NYgoJTGPM2Z7,1663
6,Bald,No Trait,No Trait,No Trait,No Trait,Bare Fists,Punk Jacket,Teal,Dosbrak,Michael Bisping,HGy4rYAAT6UghxxdLjWc8TJznApazcVaQzzyMPAiNRWt,1664
7,Standard,Snapback,No Trait,No Trait,No Trait,Bare Fists,Bloody Body,Mustard,Dosbrak,Michael Bisping,2BAyHws6baq3LmXuXnAHzVeHXFtdLFsMPfz9iHcNDsT1,1665
6,Old Mike,No Trait,Bloody,No Trait,No Trait,Bare Fists,No Trait,Purple,Dosbrak,Michael Bisping,4qnmBLeKRy4CPXDrp9GVdy4iNE98zLQiL6m2TvQXPVJj,1666
6,Bald,No Trait,No Trait,No Trait,No Trait,Gloves,Tattoo,Black,Dosbrak,Michael Bisping,6S6AxuiTcgayM4NJqGj1ytdkvH3QCijuPxhDPBgDPzhL,1667
