Attribute count,Base,Head,Face,Mouth,Eyes,Accessory,Clothing,Background,Signature,Legend,mint,rank
8,Old,Ba Snapback,Sweat,No Trait,No Trait,Pigskin Ball,Black Jersey,Blue,Dosbrak,Wayne Rooney,DLLNY6nkA2hFa3wSgEXepkpwbwryU6ShJHJPbAPaNa77,1527
7,Standard,No Trait,Sweat,No Trait,No Trait,Yellow Card,Suit,Red,Dosbrak,Wayne Rooney,EoAAopYLCC1uSTkwVLwero5LH1LnC1uMrFxoTq3TKaEi,1528
6,Old,No Trait,No Trait,No Trait,No Trait,Yellow Card,Blue Jersey,Orange,Dosbrak,Wayne Rooney,FGhu9Tn5sJtfEvAf8Z7PjMqcZSnB4oWBNvn5aFLVjZoT,1529
7,Old,Winner Hat,No Trait,No Trait,No Trait,Fire Ball,Red Jersey,Green,Dosbrak,Wayne Rooney,G2HDdsGK1i56cov1CrMh8BeLSoS9WUoAZaAWiCbiNbpX,1530
8,Standard,Wooly Hat,Sweat,No Trait,No Trait,Confetti,Red Jersey,Blue,Dosbrak,Wayne Rooney,qgHBwXDWq5TB1XxR953BwFezuon9nh8PuVnxytLonVe,1531
8,Standard,Ba Snapback,No Trait,No Trait,Bloody Eye,Yellow Card,Black Jersey,Red,Dosbrak,Wayne Rooney,2Df1AFyM2JbGYxtTPmLpXSrswNCEPhiXjsMnJuNaRMtY,1532
8,Standard,Wooly Hat,Sweat,No Trait,No Trait,Captain Armband,Black Jersey,Orange,Dosbrak,Wayne Rooney,388CyhL3Nm2GqNokEC5JwxoEpQuxHihUGRsSPM1JNyWm,1533
7,Old,Wooly Hat,No Trait,No Trait,No Trait,Fire Ball,Red Jersey,Black,Dosbrak,Wayne Rooney,3m1kKWVh82armRmeaoUKHN68mAYeGQALUH2py8A6ngJw,1534
5,Young,No Trait,No Trait,No Trait,No Trait,No Trait,Suit,Orange,Dosbrak,Wayne Rooney,5EH6sLxJwHESvPJNrmNb9ihjxGGShP5zM6fJxwdW4mSV,1535
6,Old,No Trait,No Trait,No Trait,No Trait,Pigskin Ball,Training Hoodie,Red,Dosbrak,Wayne Rooney,5hdtmCWjqACcZr8Wr3T5qHGh13n14W4GMhbqJ2GM2WLF,1536
6,Standard,No Trait,No Trait,No Trait,No Trait,Fire Ball,Blue Jersey,Red,Dosbrak,Wayne Rooney,9onTiUMfJZqn4oW5kpyDKgpVmyixaZDfydoDnd84v5Dq,1537
7,Old,No Trait,No Trait,Gold Mouthguard,No Trait,Captain Armband,Black Jersey,Orange,Dosbrak,Wayne Rooney,CNp9wvrfiTgMvrLWgMG28q3Jsi5sDxgHwo2AHPMxWPKz,1538
8,Standard,Wooly Hat,No Trait,No Trait,Bloody Eye,Yellow Card,Red Jersey,Red,Dosbrak,Wayne Rooney,Eup7zJW2wkAc6odDkbjAcinLAoAt6se1GDeXvahDQEmK,1539
7,Old,No Trait,No Trait,No Trait,Bloody Eye,Red Card,Black Jersey,Blue,Dosbrak,Wayne Rooney,HXR7RmJX1xRWJfizRcbv5hpxcAsb3QrWpKS9j4S5CXVB,1540
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Pigskin Ball,Blue Jersey,Green,Dosbrak,Wayne Rooney,4W2dWmBovNYFnRFBStjHgbB2Uc57KTJagMJxzJTNyHyR,1541
8,Old,Ba Snapback,Sweat,No Trait,No Trait,Captain Armband,Black Jersey,Green,Dosbrak,Wayne Rooney,5No4oH5USKT6dYKSPhjTwNLjkqpaQSaAxLEfJJV7NXfQ,1542
8,Standard,Wooly Hat,No Trait,Gold Mouthguard,No Trait,Pigskin Ball,Red Jersey,Black,Dosbrak,Wayne Rooney,8v4JabVX1y8m7UYc71CCLVN5646mFP2CgHuUpHzQSKr8,1543
6,Standard,No Trait,No Trait,No Trait,No Trait,Red Card,Training Hoodie,Orange,Dosbrak,Wayne Rooney,AnferGf7C21sreVinaz6ao6bxi98MrixH8L5Abyv1Cm,1544
7,Young,Winner Hat,No Trait,No Trait,No Trait,Yellow Card,Red Jersey,Black,Dosbrak,Wayne Rooney,BS9nm2Pvf6SvdANTg2LLkXDn63hGgLVPU7DxPwzZXmeM,1545
8,Standard,Ba Snapback,Sweat,No Trait,No Trait,Fire Ball,Red Jersey,Blue,Dosbrak,Wayne Rooney,FGhsmeyBZsGq9Y89JCd7XC9yLhLF748qkm7K9mNd7ofW,1546
7,Young,No Trait,No Trait,No Trait,Wayfarers,Red Card,Black Jersey,Green,Dosbrak,Wayne Rooney,32ANsZrjoUasReFUSNacoJxHuEhRxB8V3cS6o632y1Pb,1547
8,Standard,No Trait,No Trait,Gold Mouthguard,Bloody Eye,Yellow Card,Red Jersey,Black,Dosbrak,Wayne Rooney,3n4fbVCutWfvT6PStXDc6zay5iqDGA7W6Ru93XTBp2UX,1548
7,Standard,No Trait,Sweat,No Trait,No Trait,Pigskin Ball,Training Hoodie,Black,Dosbrak,Wayne Rooney,5UaAbY5qNecgMeKavsdqoSG6ABiA5LCRW3UogkEt39LW,1549
5,Young,No Trait,No Trait,No Trait,No Trait,No Trait,Training Hoodie,Red,Dosbrak,Wayne Rooney,BCSusZ9sRDbqV6fXD9pr8jrpjvMDgkf9HjMCT17LBtVo,1550
6,Standard,Title Crown,No Trait,No Trait,No Trait,No Trait,Black Jersey,Black,Dosbrak,Wayne Rooney,GD2emG6pCPZjM7UK4anmmstfHgK5UDhTNVLJCnzfJmwY,1551
8,Standard,Wooly Hat,Sweat,No Trait,Bloody Eye,No Trait,Red Jersey,Orange,Dosbrak,Wayne Rooney,HtkvirkmdtYZajE9wNeSmg7zGzX7TUSwjZTteyatqTiW,1552
6,Standard,No Trait,No Trait,No Trait,Wayfarers,No Trait,Training Hoodie,Blue,Dosbrak,Wayne Rooney,14hWMSpnDHrWwNUvmveJ6mi6MVkssAMueecWZs9LYEK1,1553
8,Standard,Ba Snapback,No Trait,Gold Mouthguard,No Trait,Pigskin Ball,Red Jersey,Blue,Dosbrak,Wayne Rooney,3hEPTdzUxRQr3767AQ8kAFzfVxQGy3Gj41zmLaYs5yLa,1554
5,Young,No Trait,No Trait,No Trait,No Trait,No Trait,Blue Jersey,Blue,Dosbrak,Wayne Rooney,4sQYuis7TQXPB56mthkmv7VhoW647Rm6hdR2NJHoBKMf,1555
7,Standard,No Trait,No Trait,No Trait,Laser Eyes,Pigskin Ball,Red Jersey,Orange,Dosbrak,Wayne Rooney,8PfxMjuNiEJSVsBqAMvFAMMxBdGX6bcKWdJJie7SdAVZ,1556
7,Old,No Trait,No Trait,Medal,No Trait,Captain Armband,Black Jersey,Green,Dosbrak,Wayne Rooney,HQDbGYPiCNYk7HoYTucmh6doEiJ8o6JPnnQRDf6oJusf,1557
6,Standard,No Trait,No Trait,No Trait,Bloody Eye,No Trait,Blue Jersey,Orange,Dosbrak,Wayne Rooney,9hjwrqiHCTUK6PQpvH6F9koNKrfKZfsE6fP1ACJW9gMQ,1558
7,Standard,No Trait,No Trait,No Trait,Bloody Eye,Pigskin Ball,White Jersey,Orange,Dosbrak,Wayne Rooney,BL3TL4eEsRjHqHUU2UchD9FzF5pnm6qU6D3aw1GqeyKy,1559
7,Standard,No Trait,Sweat,No Trait,No Trait,Pigskin Ball,Training Hoodie,Green,Dosbrak,Wayne Rooney,C46vjLGam2h6KcxV6XXpQvos9U6MTiiNWQPETX1F7C3P,1560
6,Old,No Trait,No Trait,No Trait,No Trait,Confetti,White Jersey,Blue,Dosbrak,Wayne Rooney,2YMQHWqXMVy6Fd1iRDw2DvA5dH2qd8r96QSbj2Dzh24G,1561
6,Old,No Trait,No Trait,No Trait,No Trait,Yellow Card,Suit,Green,Dosbrak,Wayne Rooney,5KeSAMiHsxBnumZQbG1yFB9jhGPU42EC3MgPTMHD9byU,1562
8,Standard,No Trait,No Trait,Gold Mouthguard,Wayfarers,Yellow Card,Black Jersey,Green,Dosbrak,Wayne Rooney,5gFxega9R3S23aWgp8YwZYhkAv8GgzcxQTpVAeDUGxqp,1563
7,Standard,No Trait,No Trait,Gold Mouthguard,No Trait,Yellow Card,White Jersey,Green,Dosbrak,Wayne Rooney,69ZkrLfeL5dwBMiSsosN6oJe7hncKa6cEzTStSd38LDY,1564
7,Standard,No Trait,Sweat,No Trait,Bloody Eye,No Trait,White Jersey,Blue,Dosbrak,Wayne Rooney,6z96XTBpD9kLwstmqr7DwYoCVY7QARHasaH65heuBHbs,1565
7,Standard,No Trait,Sweat,No Trait,No Trait,Confetti,White Jersey,Blue,Dosbrak,Wayne Rooney,B8Yo6oUEnjfuqquZDRiAabXakde6HRUeTbDZFAeuZb4M,1566
6,Old,No Trait,No Trait,No Trait,No Trait,Pigskin Ball,Training Hoodie,Green,Dosbrak,Wayne Rooney,J7MC5VNqmmQW2hTgkKrK61Di5EkvKCKiHwSieW6Pma27,1567
6,Old,No Trait,No Trait,No Trait,Wayfarers,No Trait,Blue Jersey,Green,Dosbrak,Wayne Rooney,mkQDUAPV6Knr7xLC1KFnFUi6wKtmWzeoajWHxGC2HZ7,1568
7,Standard,No Trait,Sweat,No Trait,No Trait,Yellow Card,Blue Jersey,Red,Dosbrak,Wayne Rooney,5hCNHc85f12T2CUWG5ZoRwBbce4VEXszXwXghSN7LsJ7,1569
8,Old,No Trait,Sweat,No Trait,Wayfarers,Captain Armband,Black Jersey,Green,Dosbrak,Wayne Rooney,9JXLYHhkxvDGRXof8mmKT2jDeJjNpBxxwqLAW4cJra4P,1570
8,Old,Wooly Hat,Sweat,No Trait,No Trait,Yellow Card,Red Jersey,Black,Dosbrak,Wayne Rooney,AWGVk66x7eXEF6VBMN6tzKxe3uAKWeYUxTbVx4RtGaVW,1571
8,Standard,Ba Snapback,No Trait,No Trait,Wayfarers,Red Card,Red Jersey,Blue,Dosbrak,Wayne Rooney,BgbrixTauw6tjhPQAYxy3MZZhgZNGW1euBxUNkJDMFdz,1572
7,Old,No Trait,No Trait,No Trait,Bloody Eye,Captain Armband,Black Jersey,Orange,Dosbrak,Wayne Rooney,C1CbtrZ2xzgyMXxAzjcXuaQAGumyioHdmAw3UAzefqWc,1573
6,Old,No Trait,No Trait,No Trait,No Trait,Fire Ball,White Jersey,Black,Dosbrak,Wayne Rooney,CyVapqFWmUFzUuBJLEN9h6EcZoioC1bVRaB6DVcshCzv,1574
7,Standard,Ba Snapback,No Trait,No Trait,No Trait,Red Card,White Jersey,Green,Dosbrak,Wayne Rooney,4rqSmTY4TNof3UQBRzGummpGxRguhm1JPuwTHJrpoK7a,1575
8,Standard,Wooly Hat,No Trait,No Trait,Bloody Eye,Pigskin Ball,Red Jersey,Black,Dosbrak,Wayne Rooney,8ThPHGYsi1WLk2NPMhrHKaVSr1fDtaYB48V2fw9CYzKx,1576
7,Young,Wooly Hat,No Trait,No Trait,No Trait,Yellow Card,Red Jersey,Green,Dosbrak,Wayne Rooney,ApwccekCSjMs2dtLU6BXo7dKXb82yBt7zbUe2TJ3dWXP,1577
7,Standard,No Trait,No Trait,Gold Mouthguard,No Trait,Pigskin Ball,White Jersey,Black,Dosbrak,Wayne Rooney,B3yd9cSHc3MxPptQvQQb6rrjHPXAisMdfgcgauYfG9LX,1578
6,Standard,Ba Snapback,No Trait,No Trait,No Trait,No Trait,Training Hoodie,Red,Dosbrak,Wayne Rooney,CFGyUXhmS7b1yaVpPPUmWDiN4NJ4y1rmL8YNsahzpDEb,1579
7,Standard,No Trait,Sweat,No Trait,No Trait,Pigskin Ball,Suit,Black,Dosbrak,Wayne Rooney,CxsbW6WxUDPJKuF1XrW1cqbLjHRTqZXSEbm3NxqLuXuM,1580
6,Standard,No Trait,No Trait,No Trait,No Trait,Confetti,Suit,Black,Dosbrak,Wayne Rooney,Fk4Xeucxjas47CdnS3jPC5SkgFVAnwXCQ133a2uUQ6NA,1581
7,Old,No Trait,No Trait,Gold Mouthguard,No Trait,Captain Armband,Black Jersey,Red,Dosbrak,Wayne Rooney,HCnKaetBLtkPg8Xcrp9DDdfdkXrG1tqWXG9reQvRTwBf,1582
8,Standard,Wooly Hat,No Trait,No Trait,Wayfarers,Yellow Card,Red Jersey,Orange,Dosbrak,Wayne Rooney,J7xbKPdk9u1y1CFMLxY3T5nKH8JkLhe6Ef1kmTFTfnCS,1583
7,Old,Wooly Hat,No Trait,No Trait,No Trait,Red Card,Red Jersey,Blue,Dosbrak,Wayne Rooney,2E8huGVgnirtUF4xHEHMBcWkdztwHYE3PxpRBqUxftbZ,1584
6,Old,No Trait,No Trait,No Trait,No Trait,Confetti,White Jersey,Orange,Dosbrak,Wayne Rooney,2yRzkos2fCDkNGufV6uYDkG7XPkev4DVndCAdozx2Sfh,1585
7,Old,Wooly Hat,No Trait,Gold Mouthguard,No Trait,No Trait,Red Jersey,Green,Dosbrak,Wayne Rooney,3t6WB9DNjAKg7cyJxZK3u78DMrTeECK2jwT4QyV8vr7k,1586
7,Standard,Winner Hat,No Trait,No Trait,No Trait,Fire Ball,Black Jersey,Black,Dosbrak,Wayne Rooney,6Wsx57Q7KgkrLjTQPnDt2NDcG5aTXyM9ibgi1MVzAiHu,1587
8,Standard,Ba Snapback,No Trait,No Trait,Wayfarers,Captain Armband,Black Jersey,Black,Dosbrak,Wayne Rooney,6k4nJSNrzBSTeDgDZcCrzQeb9WZfbBSxmy9UcTC1e9ca,1588
7,Young,Winner Hat,No Trait,No Trait,No Trait,Pigskin Ball,Red Jersey,Green,Dosbrak,Wayne Rooney,8Trk5SfMfb7mFTQ5uCjf7Sn4aZqjsR1amnMKLmewgs6i,1589
8,Old,Winner Hat,Sweat,No Trait,No Trait,Pigskin Ball,Red Jersey,Black,Dosbrak,Wayne Rooney,ABjQcFboP55a95TBp5eZPrBxcfMaTB2xx4CaK7LfGfrY,1590
7,Old,Winner Hat,No Trait,No Trait,No Trait,Confetti,Red Jersey,Black,Dosbrak,Wayne Rooney,B2jxNfXVyuBzUxSzbCc4bYLYHXHARm1Q6WnbytujJ84G,1591
6,Young,No Trait,No Trait,No Trait,No Trait,Yellow Card,White Jersey,Red,Dosbrak,Wayne Rooney,CF9tv9NBA93YHurWzmQsJfuwSm4XLsjxPki2qkatdtoC,1592
8,Standard,Winner Hat,Sweat,No Trait,No Trait,Pigskin Ball,Black Jersey,Orange,Dosbrak,Wayne Rooney,3ixqaMgESrebYZPSW5nE2izri3KusY8jxaiopj9yaKmW,1593
7,Old,Wooly Hat,No Trait,No Trait,No Trait,Confetti,Red Jersey,Red,Dosbrak,Wayne Rooney,9ibKCBgufD1mtpjajYitBgZ3oVnbGyQDscNbKMrMv6Vh,1594
8,Standard,Wooly Hat,No Trait,No Trait,Wayfarers,Pigskin Ball,Red Jersey,Blue,Dosbrak,Wayne Rooney,AW3QYvQked1pXbnnaZgGEa9VzYSmS4wmBPkiam764GE7,1595
7,Standard,No Trait,No Trait,Gold Mouthguard,No Trait,Fire Ball,Black Jersey,Red,Dosbrak,Wayne Rooney,BxMUJvJt7xMwYkYJPM48ZKSZ91gRnm9pT8MVmGA74bwv,1596
8,Standard,Wooly Hat,Sweat,No Trait,No Trait,Captain Armband,Black Jersey,Black,Dosbrak,Wayne Rooney,DP52Gg6d183y2wyUSBsYuLuBeUVPA373VJfoeC3vY8m,1597
7,Old,No Trait,No Trait,Gold Mouthguard,Wayfarers,No Trait,Black Jersey,Red,Dosbrak,Wayne Rooney,EEBaFu8zjoRRqj5PoD9qVJ8iPS6UQnBuvH6k2Nc8VWEq,1598
6,Standard,Ba Snapback,No Trait,No Trait,No Trait,No Trait,Blue Jersey,Blue,Dosbrak,Wayne Rooney,FAsFaRqCzcwKSFoN7hd9Ltd3TB2kEoAcTNs8i8GWAffh,1599
6,Old,No Trait,No Trait,No Trait,No Trait,Fire Ball,White Jersey,Green,Dosbrak,Wayne Rooney,fkxTri6P7fF75SHgXnF6L1HxPvDQYUxfhaAChXgbfbL,1600
7,Standard,No Trait,Sweat,No Trait,No Trait,Pigskin Ball,Suit,Green,Dosbrak,Wayne Rooney,tiVMnPxCpqwZiFWgbLeVKVcNiaCev9XUUhEVWKvBL4p,1601
8,Old,No Trait,Sweat,No Trait,Bloody Eye,Yellow Card,Red Jersey,Red,Dosbrak,Wayne Rooney,36VwrcRPa4a2SmQqVNiFct1BiqA9FMRTiiHhcPnFEFD3,1602
7,Standard,No Trait,Sweat,No Trait,No Trait,Pigskin Ball,Blue Jersey,Red,Dosbrak,Wayne Rooney,6fdY2GcWG2PSaRvADxVZiatg8LdzbVGeYDk9jUpwPZAN,1603
6,Standard,No Trait,No Trait,No Trait,No Trait,Yellow Card,Training Hoodie,Blue,Dosbrak,Wayne Rooney,7ThWdjwMmrKCJXGyYMVGMjaSgnvgYAEPoCJksFQvhCj2,1604
6,Standard,No Trait,No Trait,No Trait,No Trait,Confetti,Suit,Green,Dosbrak,Wayne Rooney,ABi2nXTETkxwkSBQ9nwrbGwJZHqMaGL6LDTqJUpHiM9M,1605
8,Standard,Wooly Hat,No Trait,No Trait,Bloody Eye,Pigskin Ball,Red Jersey,Green,Dosbrak,Wayne Rooney,BSoYRLBp4mVA8nU1rUfioyT78URYGpBqee62cXTD4c4h,1606
7,Old,Wooly Hat,No Trait,No Trait,No Trait,Captain Armband,Black Jersey,Black,Dosbrak,Wayne Rooney,CPtye1EoFWfCy6yuoe8YarHyUbdxuxJjHb92F4r6yFYP,1607
6,Old,No Trait,No Trait,No Trait,No Trait,Pigskin Ball,Suit,Green,Dosbrak,Wayne Rooney,E19m5GFT4VG1mP27pnox187XRvAvHfbkHwQRkigKg7xT,1608
6,Standard,Ba Snapback,No Trait,No Trait,No Trait,No Trait,Training Hoodie,Black,Dosbrak,Wayne Rooney,Fquxdt5upvkH84KC3dxoLVTJpHpyYMsmCX1C9m6zFEsr,1609
6,Standard,No Trait,No Trait,No Trait,No Trait,Red Card,Training Hoodie,Black,Dosbrak,Wayne Rooney,YY1EGh2rrmwTH79RW3L89vH4xWUepJ9yF5c4C57mCRj,1610
7,Standard,No Trait,No Trait,Gold Mouthguard,No Trait,Fire Ball,Black Jersey,Black,Dosbrak,Wayne Rooney,2wwMLJRUvu4jH8PK4hHyyRqNky9vfPUn7o3AFBHAGqfH,1611
7,Old,Wooly Hat,No Trait,No Trait,No Trait,Confetti,Red Jersey,Black,Dosbrak,Wayne Rooney,4hFGg1DKewQroYPvyhytUZeHmHS8xo32DaZ9taqpcPfk,1612
6,Standard,No Trait,No Trait,No Trait,No Trait,Confetti,Blue Jersey,Red,Dosbrak,Wayne Rooney,5JS9zRF6WKzBYzqTBCzyBvgCdumiFT9TqEeXTZrp2Hce,1613
7,Old,Ba Snapback,No Trait,No Trait,No Trait,Captain Armband,Black Jersey,Blue,Dosbrak,Wayne Rooney,5azVVs3GPE1oYSwnVt93ei2B8JhoCVB1ZopaaT5gQ93F,1614
8,Standard,No Trait,No Trait,Gold Mouthguard,Wayfarers,Pigskin Ball,Red Jersey,Orange,Dosbrak,Wayne Rooney,5dH8cSQhEsLXJhaVF8zevkxeBbbGCW4A1f4zS5KaHmF6,1615
8,Standard,No Trait,Sweat,Gold Mouthguard,No Trait,Captain Armband,Black Jersey,Green,Dosbrak,Wayne Rooney,5wZMSE7qvbNc7dQg8hxsPxTJqFJrDCrH4jpXW6igaf7r,1616
7,Old,Winner Hat,Sweat,No Trait,No Trait,No Trait,Black Jersey,Blue,Dosbrak,Wayne Rooney,6iBprARP1Toir8rbMwb8evXg7YZoTmRMk4kTim6KZYGm,1617
7,Young,Wooly Hat,Sweat,No Trait,No Trait,No Trait,Red Jersey,Red,Dosbrak,Wayne Rooney,83DJE1SSKo9oQUn4cXWX8ij18LaYkAs6b2CRJ6MaPm9b,1618
7,Standard,No Trait,Sweat,No Trait,No Trait,Yellow Card,Blue Jersey,Green,Dosbrak,Wayne Rooney,9kxotdo31dXqCmReAU2HZU7TDVaApGGamYNNevVjR8g1,1619
7,Standard,No Trait,No Trait,Medal,Bloody Eye,No Trait,Black Jersey,Red,Dosbrak,Wayne Rooney,9mNRw8T6M7wBLxubbcnxgLFywfkRk825BePys13ydiK8,1620
6,Old,No Trait,Sweat,No Trait,No Trait,No Trait,Suit,Black,Dosbrak,Wayne Rooney,FGe2PMHP2iH2dfTWZKGHgRQGNCYYZpYs62hrWqRvq4QG,1621
6,Old,No Trait,No Trait,Gold Mouthguard,No Trait,No Trait,White Jersey,Black,Dosbrak,Wayne Rooney,HCjFZoco4HJyhke8nZrzDtLKjtwBnKtFAohucF3Vcv7w,1622
8,Standard,No Trait,Sweat,Medal,No Trait,Red Card,Red Jersey,Black,Dosbrak,Wayne Rooney,HgDm253ZUJWsrcPssdrrGtGoLCLYrfKxEuyxrxCrExa5,1623
7,Standard,Wooly Hat,No Trait,Medal,No Trait,No Trait,Red Jersey,Orange,Dosbrak,Wayne Rooney,19ZFNpNnoPqt5RvhqM5PpvHKMdKsubLeUFBtiCH4CUm,1624
8,Standard,No Trait,Sweat,No Trait,Bloody Eye,Captain Armband,Black Jersey,Red,Dosbrak,Wayne Rooney,73TSkxmvcHPFsiw2naV4SXF2fjefKew8DvbfJWWU1s9N,1625
7,Old,Wooly Hat,No Trait,No Trait,No Trait,Captain Armband,Black Jersey,Green,Dosbrak,Wayne Rooney,8NHUc95jFrLgJKH8KWfzwhv8LL5t6qm3vhjbxLKeycXP,1626
8,Standard,Winner Hat,No Trait,No Trait,Wayfarers,Yellow Card,Red Jersey,Black,Dosbrak,Wayne Rooney,9kB2S496VJbuJTM3xDZqg8C9x91mXctjZ2oKy1CXhDPq,1627
6,Standard,Ba Snapback,No Trait,No Trait,No Trait,No Trait,Training Hoodie,Green,Dosbrak,Wayne Rooney,EnNHZX8kxzbTnvB9c9XJrrTcseCTN7vyQT7i6ptg2Wy1,1628
6,Standard,No Trait,No Trait,No Trait,No Trait,Confetti,Blue Jersey,Black,Dosbrak,Wayne Rooney,2YivjMSzHcMcEzkvZQyUrhtGRVaTgxjxpHocazM78bVf,1629
7,Young,Wooly Hat,Sweat,No Trait,No Trait,No Trait,Red Jersey,Black,Dosbrak,Wayne Rooney,8K1Jk4dqFyV1uec2QYidKJL5DSZFhNJMDWassJfk54vg,1630
7,Standard,Wooly Hat,No Trait,No Trait,No Trait,Fire Ball,Red Jersey,Blue,Dosbrak,Wayne Rooney,Eqqp4iJrm96XwKkXvgotDUGogN5HLCpda9yiigYb9dUh,1631
7,Standard,No Trait,No Trait,Medal,No Trait,Captain Armband,Black Jersey,Blue,Dosbrak,Wayne Rooney,kCmYsUEdGMhSmn5FiS59uGi6Tbx2geNBPsmQ6Tufm7U,1632
6,Old,No Trait,No Trait,No Trait,Laser Eyes,No Trait,Red Jersey,Red,Dosbrak,Wayne Rooney,2pc7TZeJBRZJZ9ZkzeQCJ8mDvTEQSAhA485rwisfttCq,1633
7,Old,Wooly Hat,No Trait,No Trait,No Trait,Confetti,Red Jersey,Green,Dosbrak,Wayne Rooney,494N2ouMSQGp2TJN5QTiEmiY8p3BVhPcCHGEQnv4NLGB,1634
8,Standard,Wooly Hat,Sweat,No Trait,No Trait,Confetti,Red Jersey,Green,Dosbrak,Wayne Rooney,FMKGmBxgpiXseiohHc6WyryyuZxGi5VeUZSakYRTcuB4,1635
7,Old,No Trait,No Trait,No Trait,Bloody Eye,Captain Armband,Black Jersey,Black,Dosbrak,Wayne Rooney,8G315G6vyaPkX4QzBVNpbUteSx9eaz1G9JjoUh5Rcqms,1636
6,Old,No Trait,No Trait,No Trait,Bloody Eye,No Trait,White Jersey,Red,Dosbrak,Wayne Rooney,9H8P5uMxvMU98ZWqDVtogLv5pXxsaovcvcFySWGZQUMn,1637
7,Standard,Ba Snapback,Sweat,No Trait,No Trait,No Trait,White Jersey,Orange,Dosbrak,Wayne Rooney,9ufrkwL13Fv2pCXPUtqrX8dgAcVUobhwcvX1Mi3SbKtH,1638
6,Standard,No Trait,No Trait,No Trait,No Trait,Red Card,Suit,Black,Dosbrak,Wayne Rooney,DHEGQKoXZR3onMiGyXoGeaP4f8HYi7KKNRU25qzGjk5B,1639
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Pigskin Ball,White Jersey,Blue,Dosbrak,Wayne Rooney,FesU3MbP4cB7juNU3tpAh5BbDYC7sPZjDh44Ss5uFF7V,1640
6,Standard,No Trait,No Trait,No Trait,No Trait,Yellow Card,Suit,Blue,Dosbrak,Wayne Rooney,FunM2eMBp8JS8EYQqg1beEzxKpLzQmd3ZeJ4YJnDgj9d,1641
8,Standard,Winner Hat,No Trait,No Trait,Wayfarers,Pigskin Ball,Red Jersey,Red,Dosbrak,Wayne Rooney,H6xJk7eM8FnLz1DQaRu8ojAyhvqP445VVPNVACkoVA6D,1642
7,Standard,No Trait,No Trait,No Trait,Laser Eyes,Pigskin Ball,Red Jersey,Green,Dosbrak,Wayne Rooney,HDNj7XpMJPADnP5BypuAzPXK3jgv1DJZcTaptMYLHMpR,1643
7,Standard,No Trait,Sweat,No Trait,No Trait,Red Card,White Jersey,Orange,Dosbrak,Wayne Rooney,4BGY6tbQ56SWEQx6TvMQh8bxZn6J74qbcXkfFdpuCe8o,1644
7,Old,Ba Snapback,No Trait,No Trait,No Trait,Fire Ball,Red Jersey,Green,Dosbrak,Wayne Rooney,BeXV8yRTS4dGnBuBi6bpTh5phsPDegmgfpUbA7yG8e3u,1645
7,Standard,No Trait,No Trait,Medal,No Trait,Captain Armband,Black Jersey,Orange,Dosbrak,Wayne Rooney,BvBtfnY3CZy8DRxgrimvZdeMQhg3SjUQ1nkAeXbKLoeP,1646
6,Standard,No Trait,No Trait,No Trait,Bloody Eye,No Trait,Blue Jersey,Green,Dosbrak,Wayne Rooney,E3bQY9Ji52y62KecpyNrz2wUwMLmnbbzPJtgxfebtV1X,1647
7,Old,No Trait,No Trait,No Trait,Wayfarers,Red Card,Black Jersey,Orange,Dosbrak,Wayne Rooney,HefdndtZU4SVqZuesLL3mRwqbFs64BTjEzdYXCiutzNy,1648
8,Standard,No Trait,Sweat,No Trait,Bloody Eye,Confetti,Red Jersey,Black,Dosbrak,Wayne Rooney,58spWurkdFSqEZuJrqcrUWCdydKoxnLX4qiWPCNhy1ua,1649
7,Old,Winner Hat,No Trait,No Trait,No Trait,Pigskin Ball,Black Jersey,Red,Dosbrak,Wayne Rooney,8MPDSpavu6c1XLFsLmPZxEMLmPhXbeeu6j5fhptSo2X4,1650
6,Standard,No Trait,No Trait,No Trait,No Trait,Pigskin Ball,Training Hoodie,Orange,Dosbrak,Wayne Rooney,EFvNBjXQsnrtYz5j5LcERVNSstPEi68cHp9PCVBd8XUM,1651
7,Old,No Trait,No Trait,No Trait,Wayfarers,Captain Armband,Black Jersey,Blue,Dosbrak,Wayne Rooney,nM3AtynHdsBexg6ZZVKQjA3ZdcpFAp69Eci39VPWx4u,1652
6,Standard,No Trait,No Trait,No Trait,Laser Eyes,No Trait,Black Jersey,Orange,Dosbrak,Wayne Rooney,26XV3kspxxwAUBiewiTCqYDHBejx9e8LFMkx28AKFbrQ,1653
6,Standard,No Trait,No Trait,No Trait,Wayfarers,No Trait,Training Hoodie,Green,Dosbrak,Wayne Rooney,28Pup5RFC7ZBJXq6uLgs4iRweC1ZsgV8g5hCvQmycWbR,1654
7,Standard,Winner Hat,No Trait,Medal,No Trait,No Trait,Red Jersey,Black,Dosbrak,Wayne Rooney,2m18as6yD1mjr8y3ZiBUGU93B4Ck3faiPKRd8mvEahoY,1655
6,Standard,No Trait,No Trait,No Trait,No Trait,Red Card,Suit,Green,Dosbrak,Wayne Rooney,2upYrgRGXbH3hU1v4L5ATnwb9Gj2hhwqvo9BWrP3hQEa,1656
7,Standard,No Trait,Sweat,No Trait,Laser Eyes,No Trait,Red Jersey,Green,Dosbrak,Wayne Rooney,4NdnY4fD7T3CutNDmEw1x29fLa9XB1KDSKubyGTitKLt,1657
